,UUID,UID,RECEIVED TIME,RSSI,DISTANCE(m),APP STATUS,BATTERY,UID_new
771,672_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:53:00,-89.0,29.4,Foreground,0.85,164.0
772,458_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:01,-66.0,1.3,Foreground,0.85,146.0
773,458_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:01,-89.0,11.5,Foreground,0.85,166.0
774,458_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:53:01,-86.0,15.0,Foreground,0.85,152.0
775,458_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:53:01,-93.0,30.6,Foreground,0.85,160.0
776,889_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:01,-64.0,0.9,Foreground,0.85,148.0
777,889_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:53:01,-85.0,13.0,Foreground,0.85,168.0
778,889_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:53:01,-86.0,14.1,Foreground,0.85,154.0
779,480_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:01,-63.0,1.0,Foreground,0.85,148.0
780,480_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:01,-66.0,1.3,Foreground,0.85,150.0
781,480_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:01,-67.0,1.5,Foreground,0.85,146.0
782,480_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:53:01,-82.0,10.5,Foreground,0.85,166.0
783,480_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:01,-82.0,11.6,Foreground,0.85,170.0
784,480_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:53:01,-86.0,13.7,Foreground,0.85,154.0
785,480_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:53:01,-89.0,15.0,Foreground,0.85,168.0
786,480_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:53:01,-93.0,25.7,Foreground,0.85,152.0
787,480_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:53:01,-93.0,34.5,Foreground,0.85,164.0
788,279_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:01,-66.0,1.2,Foreground,0.85,150.0
789,279_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:53:01,-83.0,14.9,Foreground,0.85,156.0
790,279_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:53:01,-87.0,15.4,Foreground,0.85,170.0
791,279_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:53:01,-91.0,29.1,Foreground,0.85,164.0
792,272_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:02,-66.0,1.2,Foreground,0.85,146.0
793,272_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:02,-87.0,12.0,Foreground,0.85,166.0
794,272_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:53:02,-93.0,31.4,Foreground,0.85,160.0
795,370_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:02,-67.0,1.0,Foreground,0.85,148.0
796,370_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:53:02,-85.0,13.0,Foreground,0.85,168.0
797,370_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:53:02,-88.0,14.8,Foreground,0.85,154.0
798,395_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:02,-63.0,0.9,Foreground,0.85,148.0
799,395_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:02,-67.0,1.3,Foreground,0.85,150.0
800,395_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:02,-67.0,1.5,Foreground,0.85,146.0
801,395_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:53:02,-83.0,10.4,Foreground,0.85,166.0
802,395_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:02,-84.0,11.6,Foreground,0.85,170.0
803,395_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:53:02,-86.0,15.0,Foreground,0.85,156.0
804,395_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:53:02,-89.0,15.7,Foreground,0.85,168.0
805,395_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:53:02,-91.0,25.9,Foreground,0.85,152.0
806,395_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:53:02,-93.0,34.7,Foreground,0.85,164.0
807,341_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:02,-66.0,1.2,Foreground,0.85,150.0
808,341_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:53:02,-82.0,13.9,Foreground,0.85,170.0
809,341_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:53:02,-84.0,13.9,Foreground,0.85,156.0
810,341_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:53:02,-91.0,28.9,Foreground,0.85,164.0
811,801_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:03,-67.0,1.3,Foreground,0.85,146.0
812,801_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:03,-86.0,12.4,Foreground,0.85,166.0
813,801_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:53:03,-88.0,15.5,Foreground,0.85,152.0
814,801_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:53:03,-91.0,30.8,Foreground,0.85,160.0
815,266_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:03,-69.0,1.2,Foreground,0.85,148.0
816,266_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:53:03,-85.0,12.9,Foreground,0.85,168.0
817,266_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:53:03,-83.0,13.7,Foreground,0.85,154.0
818,729_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:03,-68.0,1.0,Foreground,0.85,148.0
819,729_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:03,-66.0,1.2,Foreground,0.85,150.0
820,729_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:03,-75.0,1.8,Foreground,0.85,146.0
821,729_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:53:03,-85.0,10.7,Foreground,0.85,166.0
822,729_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:03,-81.0,10.8,Foreground,0.85,170.0
823,729_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:53:03,-85.0,15.3,Foreground,0.85,168.0
824,729_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:53:03,-92.0,16.7,Foreground,0.85,156.0
825,729_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:53:03,-89.0,25.3,Foreground,0.85,152.0
826,729_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:53:03,-92.0,26.2,Foreground,0.85,162.0
827,729_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:53:03,-89.0,32.0,Foreground,0.85,164.0
828,230_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:03,-66.0,1.2,Foreground,0.85,150.0
829,230_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:53:03,-82.0,12.8,Foreground,0.85,170.0
830,230_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:53:03,-92.0,15.7,Foreground,0.85,156.0
831,401_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:04,-66.0,1.2,Foreground,0.85,146.0
832,401_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:04,-82.0,11.7,Foreground,0.85,166.0
833,401_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:53:04,-88.0,15.9,Foreground,0.85,152.0
834,401_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:53:04,-91.0,30.3,Foreground,0.85,160.0
835,49_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:04,-69.0,1.3,Foreground,0.85,148.0
836,49_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:53:04,-86.0,13.4,Foreground,0.85,168.0
837,602_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:04,-65.0,1.0,Foreground,0.85,148.0
838,602_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:04,-64.0,1.1,Foreground,0.85,150.0
839,602_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:04,-72.0,1.9,Foreground,0.85,146.0
840,602_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:53:04,-80.0,9.9,Foreground,0.85,166.0
841,602_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:04,-81.0,10.2,Foreground,0.85,170.0
842,602_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:53:04,-86.0,15.2,Foreground,0.85,168.0
843,602_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:53:04,-91.0,17.9,Foreground,0.85,156.0
844,602_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:53:04,-89.0,24.8,Foreground,0.85,152.0
845,602_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:53:04,-92.0,27.3,Foreground,0.85,162.0
846,602_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:53:04,-89.0,30.2,Foreground,0.85,164.0
847,336_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:04,-66.0,1.2,Foreground,0.85,150.0
848,336_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:53:04,-86.0,13.1,Foreground,0.85,170.0
849,550_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:05,-64.0,1.1,Foreground,0.85,146.0
850,550_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:05,-79.0,10.4,Foreground,0.85,166.0
851,400_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:05,-67.0,1.3,Foreground,0.85,148.0
852,529_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:05,-66.0,1.1,Foreground,0.85,150.0
853,529_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:05,-64.0,1.5,Foreground,0.85,146.0
854,529_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:05,-86.0,10.7,Foreground,0.85,170.0
855,529_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:53:05,-83.0,13.1,Foreground,0.85,154.0
856,529_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:53:05,-86.0,15.1,Foreground,0.85,168.0
857,529_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:53:05,-90.0,18.6,Foreground,0.85,156.0
858,529_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:53:05,-90.0,28.2,Foreground,0.85,160.0
859,361_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:05,-71.0,1.4,Foreground,0.85,150.0
860,361_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:53:05,-83.0,12.6,Foreground,0.85,170.0
861,778_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:06,-65.0,1.1,Foreground,0.85,146.0
862,778_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:06,-79.0,9.5,Foreground,0.85,166.0
863,778_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:53:06,-91.0,17.0,Foreground,0.85,152.0
864,778_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:53:06,-95.0,31.7,Foreground,0.85,160.0
865,335_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:06,-67.0,1.3,Foreground,0.85,148.0
866,335_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:53:06,-89.0,31.3,Foreground,0.85,162.0
867,184_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:06,-65.0,1.1,Foreground,0.85,150.0
868,184_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:06,-70.0,1.2,Foreground,0.85,148.0
869,184_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:06,-64.0,1.2,Foreground,0.85,146.0
870,184_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:06,-85.0,10.9,Foreground,0.85,170.0
871,184_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:53:06,-83.0,12.1,Foreground,0.85,154.0
872,184_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:53:06,-89.0,19.0,Foreground,0.85,156.0
873,184_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:53:06,-90.0,27.0,Foreground,0.85,160.0
874,104_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:06,-68.0,1.4,Foreground,0.85,150.0
875,104_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:53:06,-80.0,11.4,Foreground,0.85,170.0
876,770_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:07,-68.0,1.2,Foreground,0.85,146.0
877,770_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:07,-85.0,9.8,Foreground,0.85,166.0
878,770_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:53:07,-88.0,17.2,Foreground,0.85,152.0
879,801_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:07,-67.0,1.3,Foreground,0.85,148.0
880,801_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:53:07,-86.0,13.6,Foreground,0.85,168.0
881,801_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:53:07,-89.0,29.3,Foreground,0.85,162.0
882,207_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:07,-64.0,1.0,Foreground,0.85,150.0
883,207_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:07,-68.0,1.3,Foreground,0.85,148.0
884,207_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:07,-75.0,1.5,Foreground,0.85,146.0
885,207_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:07,-80.0,10.1,Foreground,0.85,170.0
886,207_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:53:07,-85.0,12.3,Foreground,0.85,154.0
887,207_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:53:07,-85.0,14.8,Foreground,0.85,168.0
888,207_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:53:07,-87.0,23.5,Foreground,0.85,152.0
889,523_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:07,-67.0,1.4,Foreground,0.85,150.0
890,523_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:53:07,-80.0,10.5,Foreground,0.85,170.0
891,523_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:53:07,-95.0,30.4,Foreground,0.85,164.0
892,852_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:08,-69.0,1.3,Foreground,0.85,146.0
893,852_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:08,-81.0,9.5,Foreground,0.85,166.0
894,852_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:53:08,-93.0,18.6,Foreground,0.85,152.0
895,240_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:08,-67.0,1.3,Foreground,0.85,148.0
896,240_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:53:08,-84.0,13.3,Foreground,0.85,154.0
897,240_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:53:08,-87.0,14.3,Foreground,0.85,168.0
898,533_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:08,-68.0,1.4,Foreground,0.85,148.0
899,533_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:08,-69.0,1.6,Foreground,0.85,146.0
900,533_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:08,-80.0,9.5,Foreground,0.85,170.0
901,533_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:53:08,-85.0,14.5,Foreground,0.85,168.0
902,533_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:53:08,-88.0,22.7,Foreground,0.85,152.0
903,533_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:53:08,-91.0,27.4,Foreground,0.85,162.0
904,47_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:08,-64.0,1.2,Foreground,0.85,150.0
905,575_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:09,-71.0,1.5,Foreground,0.85,146.0
906,575_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:09,-80.0,9.1,Foreground,0.85,166.0
907,575_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:53:09,-93.0,19.9,Foreground,0.85,152.0
908,297_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:09,-68.0,1.3,Foreground,0.85,148.0
909,297_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:53:09,-84.0,12.6,Foreground,0.85,154.0
910,297_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:53:09,-86.0,14.4,Foreground,0.85,168.0
911,297_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:53:09,-88.0,27.3,Foreground,0.85,162.0
912,462_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:09,-66.0,1.0,Foreground,0.85,150.0
913,462_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:09,-66.0,1.4,Foreground,0.85,146.0
914,462_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:09,-69.0,1.5,Foreground,0.85,148.0
915,462_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:09,-84.0,9.7,Foreground,0.85,170.0
916,462_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:53:09,-84.0,10.1,Foreground,0.85,166.0
917,462_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:53:09,-85.0,14.3,Foreground,0.85,168.0
918,462_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:53:09,-88.0,22.1,Foreground,0.85,152.0
919,462_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:53:09,-91.0,27.2,Foreground,0.85,160.0
920,462_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:53:09,-93.0,29.0,Foreground,0.85,162.0
921,37_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:09,-64.0,1.1,Foreground,0.85,150.0
922,37_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:53:09,-81.0,10.1,Foreground,0.85,170.0
923,620_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:10,-69.0,1.5,Foreground,0.85,146.0
924,620_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:10,-80.0,8.7,Foreground,0.85,166.0
925,736_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:10,-69.0,1.4,Foreground,0.85,148.0
926,736_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:53:10,-86.0,14.4,Foreground,0.85,168.0
927,736_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:53:10,-88.0,25.7,Foreground,0.85,162.0
928,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:10,-65.0,1.0,Foreground,0.85,150.0
929,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:10,-67.0,1.4,Foreground,0.85,146.0
930,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:10,-67.0,1.4,Foreground,0.85,148.0
931,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:53:10,-81.0,9.1,Foreground,0.85,166.0
932,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:10,-84.0,9.9,Foreground,0.85,170.0
933,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:53:10,-85.0,14.1,Foreground,0.85,168.0
934,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:53:10,-92.0,20.0,Foreground,0.85,156.0
935,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:53:10,-87.0,21.2,Foreground,0.85,152.0
936,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:53:10,-90.0,26.5,Foreground,0.85,160.0
937,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:53:10,-91.0,28.8,Foreground,0.85,162.0
938,19_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:53:10,-93.0,30.7,Foreground,0.85,164.0
939,747_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:10,-69.0,1.2,Foreground,0.85,150.0
940,747_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:53:10,-80.0,9.4,Foreground,0.85,170.0
941,747_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:53:10,-90.0,16.7,Foreground,0.85,156.0
942,460_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:11,-67.0,1.5,Foreground,0.85,146.0
943,460_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:11,-79.0,8.2,Foreground,0.85,166.0
944,460_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:53:11,-96.0,23.1,Foreground,0.85,152.0
945,460_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:53:11,-89.0,29.9,Foreground,0.85,160.0
946,736_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:11,-68.0,1.4,Foreground,0.85,148.0
947,736_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:53:11,-86.0,14.5,Foreground,0.85,168.0
948,60_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:11,-65.0,1.0,Foreground,0.85,150.0
949,60_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:11,-66.0,1.3,Foreground,0.85,146.0
950,60_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:11,-69.0,1.5,Foreground,0.85,148.0
951,60_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:53:11,-80.0,8.3,Foreground,0.85,166.0
952,60_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:53:11,-84.0,10.1,Foreground,0.85,170.0
953,60_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:53:11,-93.0,22.1,Foreground,0.85,156.0
954,60_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:53:11,-89.0,25.4,Foreground,0.85,160.0
955,60_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:53:11,-91.0,28.6,Foreground,0.85,162.0
956,60_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:53:11,-92.0,30.9,Foreground,0.85,164.0
957,544_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:11,-70.0,1.4,Foreground,0.85,150.0
958,544_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:53:11,-90.0,19.2,Foreground,0.85,156.0
959,544_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:53:11,-94.0,32.2,Foreground,0.85,164.0
960,364_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:12,-65.0,1.3,Foreground,0.85,146.0
961,364_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:12,-79.0,7.8,Foreground,0.85,166.0
962,364_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:53:12,-92.0,23.8,Foreground,0.85,152.0
963,364_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:53:12,-90.0,28.5,Foreground,0.85,160.0
